"url_length","n_dots","n_hypens","n_underline","n_slash","n_questionmark","n_equal","n_at","n_and","n_exclamation","n_space","n_tilde","n_comma","n_plus","n_asterisk","n_hastag","n_dollar","n_percent","n_redirection"
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,4,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
80,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
54,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,3,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0
24,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,6,0,0,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0
46,3,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
12,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
140,3,1,1,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0
95,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,2,0,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,3,1,2,9,0,2,0,1,0,0,0,0,0,0,0,0,0,1
31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
102,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
47,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
13,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,3,1,3,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
77,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,12,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,3,3,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
82,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,5,2,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
51,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,6,0,0,1,0,5,0,4,0,0,0,0,0,0,0,0,4,0
15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
179,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,4,0,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,1
23,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,2,1,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
71,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
44,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
44,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
37,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
117,4,1,0,3,0,4,0,5,0,0,0,0,0,0,0,0,0,0
31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
187,2,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0
45,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
23,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,16,0,0,3,1,6,1,10,0,0,0,0,0,0,0,0,1,0
117,5,5,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,1
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,2,0,1,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0
74,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
228,2,0,1,3,0,3,0,2,0,0,0,0,0,0,0,0,2,0
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,4,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0
32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,5,2,3,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141,2,0,1,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98,3,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
99,2,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
237,2,1,1,6,0,3,0,2,0,0,0,0,0,0,0,0,0,0
20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
47,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
36,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
34,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,5,0,1,9,2,9,0,9,0,0,0,0,0,0,0,0,0,1
57,3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0
55,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2,0,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
