"url_length","n_dots","n_hypens","n_underline","n_slash","n_questionmark","n_equal","n_at","n_and","n_exclamation","n_space","n_tilde","n_comma","n_plus","n_asterisk","n_hastag","n_dollar","n_percent","n_redirection"
27,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
80,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,3,2,4,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0
23,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2,0,2,3,0,3,0,2,0,0,0,0,0,0,0,0,0,1
14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,2,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2,2,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
53,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
38,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,3,3,4,2,0,4,0,3,0,0,0,0,0,0,0,0,0,1
45,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,2,0,1,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0
94,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1
44,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
519,14,1,4,3,0,12,0,11,0,0,0,0,0,0,0,0,32,0
24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
66,2,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,16,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
91,3,1,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
27,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2
28,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
27,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112,1,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,3,0,1,4,0,2,0,1,0,0,0,0,0,0,0,0,0,1
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119,2,1,3,5,0,3,0,2,0,0,0,0,0,0,0,0,0,1
33,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,3,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,7,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,5,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0,5,0
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
25,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
255,5,2,4,7,0,6,0,5,0,0,0,0,0,0,0,0,9,0
58,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
26,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
27,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0
20,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
21,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,5,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,6,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,2,0
62,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
27,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
70,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,17,0,0,4,1,6,1,10,0,0,0,0,0,0,0,0,0,0
31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,3,0,3,5,0,3,0,2,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,16,0,0,3,1,6,0,10,0,0,0,0,0,0,0,0,1,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
23,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,5,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
33,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
75,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
45,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,2,0,1,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0
20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0
27,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
